111.206.221.10 - - [30/Jun/2018:02:29:12 +1000] "GET /layerslider/js/layerslider.kreaturamedia.jquery.js HTTP/1.1" 200 57013 "http://www.linkservices.com.au/" "Mozilla/5.0 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)"
163.172.65.250 - - [01/Jul/2018:03:11:55 +1000] "GET /rs-plugin/js/jquery.themepunch.revolution.min.js HTTP/1.1" 200 24288 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)"
163.172.65.250 - - [01/Jul/2018:03:11:56 +1000] "GET /js/functions.js HTTP/1.1" 200 4398 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)"
58.6.91.2 - - [01/Jul/2018:01:14:36 +1000] "GET /css/styles.css HTTP/1.1" 200 11528 "http://www.linkservices.com.au/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:14:36 +1000] "GET /css/entypo.css HTTP/1.1" 200 2639 "http://www.linkservices.com.au/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:14:36 +1000] "GET /rs-plugin/css/settings.css HTTP/1.1" 200 7988 "http://www.linkservices.com.au/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:16:04 +1000] "HEAD /img/masterslider/02@2x.jpg HTTP/1.1" 404 - "http://www.linkservices.com.au/tips.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:16:09 +1000] "GET /faq.html HTTP/1.1" 200 9209 "http://www.linkservices.com.au/tips.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:16:12 +1000] "HEAD /img/logo@2x.png HTTP/1.1" 404 - "http://www.linkservices.com.au/faq.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:16:48 +1000] "HEAD /img/logo@2x.png HTTP/1.1" 404 - "http://www.linkservices.com.au/portal.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:17:39 +1000] "GET /quote.html HTTP/1.1" 200 6258 "http://www.linkservices.com.au/portal.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:17:43 +1000] "GET /contact.html HTTP/1.1" 200 5175 "http://www.linkservices.com.au/quote.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:17:46 +1000] "HEAD /img/logo@2x.png HTTP/1.1" 404 - "http://www.linkservices.com.au/contact.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:16:04 +1000] "HEAD /img/logo_white@2x.png HTTP/1.1" 404 - "http://www.linkservices.com.au/tips.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:16:12 +1000] "HEAD /img/masterslider/03@2x.jpg HTTP/1.1" 404 - "http://www.linkservices.com.au/faq.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
66.249.79.129 - - [01/Jul/2018:06:43:54 +1000] "GET /robots.txt HTTP/1.1" 404 232 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.129 - - [01/Jul/2018:06:44:05 +1000] "GET /js/respond.min.js HTTP/1.1" 200 2061 "http://www.linkservices.com.au/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.129 - - [01/Jul/2018:06:44:09 +1000] "GET /favicon.ico HTTP/1.1" 404 233 "-" "Googlebot-Image/1.0"
163.172.65.250 - - [01/Jul/2018:03:11:52 +1000] "GET /css/animate.css HTTP/1.1" 200 5119 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)"
163.172.65.250 - - [01/Jul/2018:03:11:52 +1000] "GET /rs-plugin/css/settings.css HTTP/1.1" 200 7988 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)"
163.172.65.250 - - [01/Jul/2018:03:11:54 +1000] "GET /js/bootstrap.js HTTP/1.1" 200 11112 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)"
163.172.65.250 - - [01/Jul/2018:03:11:54 +1000] "GET /js/tinynav.min.js HTTP/1.1" 200 482 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)"
163.172.65.250 - - [01/Jul/2018:03:11:55 +1000] "GET /js/jquery.countdown.js HTTP/1.1" 200 1155 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)"
163.172.65.250 - - [01/Jul/2018:03:11:55 +1000] "GET /rs-plugin/js/jquery.themepunch.plugins.min.js HTTP/1.1" 200 28770 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)"
66.249.79.133 - - [01/Jul/2018:05:26:41 +1000] "GET /js/jquery.isotope.min.js HTTP/1.1" 200 5000 "http://www.linkservices.com.au/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:14:37 +1000] "GET /layerslider/css/layerslider.css HTTP/1.1" 200 3040 "http://www.linkservices.com.au/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:14:38 +1000] "GET /fonts/typicons.woff HTTP/1.1" 200 60464 "http://www.linkservices.com.au/css/typicons.min.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:14:47 +1000] "GET /img/masterslider/01.jpg HTTP/1.1" 200 766148 "http://www.linkservices.com.au/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:14:48 +1000] "GET /img/masterslider/03.jpg HTTP/1.1" 200 1187289 "http://www.linkservices.com.au/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:14:59 +1000] "HEAD /img/logo@2x.png HTTP/1.1" 404 - "http://www.linkservices.com.au/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:14:59 +1000] "GET /img/favicon.png HTTP/1.1" 200 463 "http://www.linkservices.com.au/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
66.249.79.129 - - [01/Jul/2018:05:26:39 +1000] "GET /css/magnific-popup.css HTTP/1.1" 200 1896 "http://www.linkservices.com.au/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Safari/537.36"
66.249.79.129 - - [01/Jul/2018:05:26:44 +1000] "GET /favicon.ico HTTP/1.1" 404 233 "-" "Googlebot-Image/1.0"
66.249.79.131 - - [01/Jul/2018:06:43:54 +1000] "GET /js/retina.js HTTP/1.1" 200 695 "http://www.linkservices.com.au/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.131 - - [01/Jul/2018:06:43:59 +1000] "GET /js/jquery.sticky.js HTTP/1.1" 200 1463 "http://www.linkservices.com.au/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.131 - - [01/Jul/2018:06:44:02 +1000] "GET /js/bootstrap.js HTTP/1.1" 200 11112 "http://www.linkservices.com.au/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.133 - - [01/Jul/2018:06:43:56 +1000] "GET /layerslider/js/layerslider.kreaturamedia.jquery.js HTTP/1.1" 200 19760 "http://www.linkservices.com.au/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.133 - - [01/Jul/2018:06:43:57 +1000] "GET /css/font-awesome.min.css HTTP/1.1" 200 4698 "http://www.linkservices.com.au/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
58.6.91.2 - - [01/Jul/2018:01:14:37 +1000] "GET /css/animate.css HTTP/1.1" 200 5119 "http://www.linkservices.com.au/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:14:38 +1000] "GET /fonts/fontawesome-webfont.woff?v=4.1.0 HTTP/1.1" 200 83760 "http://www.linkservices.com.au/css/font-awesome.min.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:14:48 +1000] "GET /masterslider/skins/default/light-skin-1-retina.png HTTP/1.1" 200 4422 "http://www.linkservices.com.au/masterslider/skins/default/style.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:14:59 +1000] "HEAD /img/masterslider/01@2x.jpg HTTP/1.1" 404 - "http://www.linkservices.com.au/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:15:58 +1000] "GET /tips.html HTTP/1.1" 200 6519 "http://www.linkservices.com.au/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:16:04 +1000] "HEAD /img/logo@2x.png HTTP/1.1" 404 - "http://www.linkservices.com.au/tips.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
58.6.91.2 - - [01/Jul/2018:01:16:12 +1000] "HEAD /img/logo_white@2x.png HTTP/1.1" 404 - "http://www.linkservices.com.au/faq.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
66.249.79.131 - - [01/Jul/2018:05:26:40 +1000] "GET /rs-plugin/css/settings.css HTTP/1.1" 200 7988 "http://www.linkservices.com.au/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Safari/537.36"
66.249.79.131 - - [01/Jul/2018:05:26:40 +1000] "GET /css/typicons.min.css HTTP/1.1" 200 2634 "http://www.linkservices.com.au/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Safari/537.36"
66.249.79.131 - - [01/Jul/2018:05:26:41 +1000] "GET /masterslider/masterslider.js HTTP/1.1" 200 36146 "http://www.linkservices.com.au/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Safari/537.36"
66.249.79.131 - - [01/Jul/2018:05:26:42 +1000] "GET /js/jquery.refineslide.js HTTP/1.1" 200 7184 "http://www.linkservices.com.au/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Safari/537.36"
54.36.150.2 - - [01/Jul/2018:03:11:39 +1000] "GET /robots.txt HTTP/1.1" 404 232 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)"
58.6.91.2 - - [01/Jul/2018:01:17:46 +1000] "HEAD /img/logo_white@2x.png HTTP/1.1" 404 - "http://www.linkservices.com.au/contact.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3472.3 Safari/537.36"
82.145.46.102 - - [01/Jul/2018:07:45:35 +1000] "GET /robots.txt HTTP/1.1" 404 232 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:45:37 +1000] "GET / HTTP/1.1" 200 6301 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:45:38 +1000] "GET /css/bootstrap.css HTTP/1.1" 200 16472 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:45:40 +1000] "GET /css/styles.css HTTP/1.1" 200 11528 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:45:41 +1000] "GET /layerslider/css/layerslider.css HTTP/1.1" 200 3040 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:45:43 +1000] "GET /css/magnific-popup.css HTTP/1.1" 200 1896 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:45:44 +1000] "GET /css/animate.css HTTP/1.1" 200 5119 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:45:46 +1000] "GET /css/font-awesome.min.css HTTP/1.1" 200 4698 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:45:47 +1000] "GET /css/entypo.css HTTP/1.1" 200 2639 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:45:48 +1000] "GET /css/typicons.min.css HTTP/1.1" 200 2634 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:45:50 +1000] "GET /rs-plugin/css/settings.css HTTP/1.1" 200 7988 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:45:51 +1000] "GET /masterslider/style/masterslider.css HTTP/1.1" 200 1960 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:45:52 +1000] "GET /masterslider/skins/default/style.css HTTP/1.1" 200 975 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:45:54 +1000] "GET /css/flexslider.css HTTP/1.1" 200 1097 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:45:55 +1000] "GET /css/refineslide.css HTTP/1.1" 200 806 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:45:57 +1000] "GET /js/modernizr.js HTTP/1.1" 200 6139 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:45:59 +1000] "GET /js/jquery-1.10.2.js HTTP/1.1" 200 32811 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:01 +1000] "GET /js/bootstrap.js HTTP/1.1" 200 11112 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:02 +1000] "GET /js/jquery.easing.js HTTP/1.1" 200 1984 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:03 +1000] "GET /js/jquery.sticky.js HTTP/1.1" 200 1463 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:05 +1000] "GET /js/tinynav.min.js HTTP/1.1" 200 482 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:06 +1000] "GET /js/animate.js HTTP/1.1" 200 311 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:08 +1000] "GET /js/jquery.fitvids.js HTTP/1.1" 200 1200 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:10 +1000] "GET /js/jquery.isotope.min.js HTTP/1.1" 200 5000 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:11 +1000] "GET /js/jquery.parallax-1.1.3.js HTTP/1.1" 200 822 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:13 +1000] "GET /js/jquery.magnific-popup.min.js HTTP/1.1" 200 7493 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:14 +1000] "GET /js/retina.js HTTP/1.1" 200 695 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:16 +1000] "GET /js/respond.min.js HTTP/1.1" 200 2061 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:17 +1000] "GET /js/scale.fix.js HTTP/1.1" 200 279 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:18 +1000] "GET /js/jquery.countdown.js HTTP/1.1" 200 1155 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:20 +1000] "GET /js/jquery.flexslider-min.js HTTP/1.1" 200 5268 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:21 +1000] "GET /js/jquery.refineslide.js HTTP/1.1" 200 7184 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:23 +1000] "GET /layerslider/js/greensock.js HTTP/1.1" 200 24583 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:24 +1000] "GET /layerslider/js/layerslider.transitions.js HTTP/1.1" 200 3195 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:26 +1000] "GET /layerslider/js/layerslider.kreaturamedia.jquery.js HTTP/1.1" 200 19760 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:27 +1000] "GET /masterslider/masterslider.js HTTP/1.1" 200 36146 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:29 +1000] "GET /js/functions.js HTTP/1.1" 200 4398 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:39 +1000] "GET /services.html HTTP/1.1" 404 230 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:41 +1000] "GET /contact.html HTTP/1.1" 200 5175 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
82.145.46.102 - - [01/Jul/2018:07:46:43 +1000] "GET /tips.html HTTP/1.1" 200 6519 "-" "Mozilla/5.0 (compatible; aiHitBot/2.9; +https://www.aihitdata.com/about)"
121.45.196.103 - - [01/Jul/2018:08:23:56 +1000] "GET / HTTP/1.1" 200 6301 "https://www.google.com.au/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
121.45.196.103 - - [01/Jul/2018:08:23:56 +1000] "GET /css/bootstrap.css HTTP/1.1" 200 16472 "http://www.linkservices.com.au/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
121.45.196.103 - - [01/Jul/2018:08:23:56 +1000] "GET /css/animate.css HTTP/1.1" 200 5119 "http://www.linkservices.com.au/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
121.45.196.103 - - [01/Jul/2018:08:23:56 +1000] "GET /css/font-awesome.min.css HTTP/1.1" 200 4698 "http://www.linkservices.com.au/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
121.45.196.103 - - [01/Jul/2018:08:23:56 +1000] "GET /masterslider/style/masterslider.css HTTP/1.1" 200 1960 "http://www.linkservices.com.au/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
121.45.196.103 - - [01/Jul/2018:08:23:56 +1000] "GET /js/modernizr.js HTTP/1.1" 200 6139 "http://www.linkservices.com.au/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
121.45.196.103 - - [01/Jul/2018:08:23:57 +1000] "GET /js/jquery.easing.js HTTP/1.1" 200 1984 "http://www.linkservices.com.au/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
121.45.196.103 - - [01/Jul/2018:08:23:57 +1000] "GET /js/tinynav.min.js HTTP/1.1" 200 482 "http://www.linkservices.com.au/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
121.45.196.103 - - [01/Jul/2018:08:23:57 +1000] "GET /js/jquery.fitvids.js HTTP/1.1" 200 1200 "http://www.linkservices.com.au/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
121.45.196.103 - - [01/Jul/2018:08:23:57 +1000] "GET /js/retina.js HTTP/1.1" 200 695 "http://www.linkservices.com.au/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
121.45.196.103 - - [01/Jul/2018:08:23:57 +1000] "GET /js/jquery.flexslider-min.js HTTP/1.1" 200 5268 "http://www.linkservices.com.au/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
121.45.196.103 - - [01/Jul/2018:08:23:58 +1000] "GET /fonts/typicons.woff HTTP/1.1" 200 60464 "http://www.linkservices.com.au/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
121.45.196.103 - - [01/Jul/2018:08:24:00 +1000] "GET /masterslider/style/loading-2.gif HTTP/1.1" 200 2707 "http://www.linkservices.com.au/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
